x1,y1,z1,a1,e1,r1,time1,quality1,x2,y2,z2,a2,e2,r2,time2,quality2,x3,y3,z3,a3,e3,r3,time3,quality3,x4,y4,z4,a4,e4,r4,time4,quality4,x5,y5,z5,a5,e5,r5,time5,quality5,x6,y6,z6,a6,e6,r6,time6,quality6,x7,y7,z7,a7,e7,r7,time7,quality7,x8,y8,z8,a8,e8,r8,time8,quality8
-25.00312,-7.623721,46.47902,-172.2876,-9.909668,177.3853,00:00:03.1013442,7312,-15.66044,-5.636865,47.37199,-121.5308,-30.05859,-13.68896,00:00:03.1013442,7668,-17.92635,-6.183808,47.8408,-127.3755,-10.94238,136.6919,00:00:03.1013442,7256,-17.971,-6.250781,46.64645,-131.6382,-13.51318,8.217773,00:00:03.1013442,7512,-17.63613,-5.982891,48.96817,-135.3516,-15.5127,68.84033,00:00:03.1013442,7124,0.2120801,-2.667744,38.64322,23.84033,-54.38232,175.8032,00:00:03.1013442,6548,-23.29532,-7.132588,46.31159,-166.2012,-7.185059,160.4224,00:00:03.1013442,7392,-19.33277,-5.715,43.15272,-154.8413,0.8789063,42.73682,00:00:03.1013442,8124
-25.01429,-7.556748,46.46786,-172.6611,-9.470215,177.3853,00:00:03.1123153,7300,-15.62695,-5.65919,47.41664,-121.4648,-29.94873,-13.79883,00:00:03.1123153,7660,-18.04913,-6.08335,47.8408,-127.5293,-10.70068,136.8457,00:00:03.1123153,7232,-17.971,-6.250781,46.6911,-131.6602,-13.46924,8.173828,00:00:03.1123153,7496,-17.63613,-5.982891,48.9905,-135.4175,-15.4248,68.79639,00:00:03.1123153,7116,0.1674316,-2.678906,38.64322,23.81836,-54.55811,175.9351,00:00:03.1123153,6552,-23.31765,-7.121426,46.30043,-166.4648,-6.745605,160.3345,00:00:03.1123153,7380,-19.29929,-5.670352,43.17504,-154.7974,1.472168,42.80273,00:00:03.1123153,8120
-25.09242,-7.456289,46.42321,-173.1665,-8.811035,177.4512,00:00:03.1233000,7292,-15.57114,-5.65919,47.48361,-121.3989,-29.90479,-13.93066,00:00:03.1233000,7652,-17.8817,-6.239619,47.9301,-127.3755,-10.63477,136.3623,00:00:03.1233000,7228,-17.94867,-6.250781,46.75808,-131.7261,-13.46924,8.085938,00:00:03.1233000,7476,-17.62497,-5.960567,49.04631,-135.5713,-15.38086,68.7085,00:00:03.1233000,7116,0.1116211,-2.701231,38.63206,23.81836,-54.75586,176.0669,00:00:03.1233000,6560,-23.32881,-7.076777,46.27811,-166.8823,-6.086426,160.2686,00:00:03.1233000,7364,-19.2658,-5.648027,43.20853,-154.7314,1.889648,42.82471,00:00:03.1233000,8116
-25.1594,-7.366992,46.40089,-173.6719,-8.085938,177.4072,00:00:03.1352535,7280,-15.51533,-5.681514,47.55059,-121.355,-29.81689,-14.0625,00:00:03.1352535,7648,-17.87054,-6.005215,48.0752,-127.749,-10.89844,136.4502,00:00:03.1352535,7212,-17.93751,-6.273106,46.81388,-131.814,-13.38135,7.954102,00:00:03.1352535,7460,-17.61381,-5.949404,49.12444,-135.791,-15.33691,68.64258,00:00:03.1352535,7120,0.08929688,-2.701231,38.60973,23.79639,-54.86572,176.1987,00:00:03.1352535,6568,-23.31765,-7.099101,46.2223,-167.2119,-5.383301,160.0928,00:00:03.1352535,7356,-19.23232,-5.636865,43.23085,-154.6216,2.526855,42.80273,00:00:03.1352535,8116
-25.22637,-7.35583,46.38973,-173.8916,-7.536621,177.2974,00:00:03.1463408,7272,-15.48184,-5.681514,47.59523,-121.355,-29.77295,-14.12842,00:00:03.1463408,7648,-18.00448,-6.016377,48.04172,-127.9028,-10.56885,136.604,00:00:03.1463408,7200,-17.91519,-6.284267,46.8697,-131.8799,-13.31543,7.844238,00:00:03.1463408,7456,-17.60265,-5.949404,49.18026,-135.9448,-15.24902,68.62061,00:00:03.1463408,7128,0.06697266,-2.712393,38.59858,23.79639,-54.95361,176.2427,00:00:03.1463408,6580,-23.31765,-7.110264,46.19997,-167.3657,-4.987793,159.9829,00:00:03.1463408,7356,-19.25464,-5.648027,43.28666,-154.4238,3.273926,42.75879,00:00:03.1463408,8116
-25.34915,-7.366992,46.3674,-174.0894,-6.723633,177.0776,00:00:03.1561978,7264,-15.47068,-5.681514,47.70686,-121.377,-29.68506,-14.15039,00:00:03.1561978,7648,-17.89286,-6.217295,48.15334,-127.793,-10.34912,136.2524,00:00:03.1561978,7196,-17.92635,-6.317754,46.93667,-131.9678,-13.11768,7.734375,00:00:03.1561978,7452,-17.62497,-5.960567,49.30304,-136.1426,-15.09521,68.62061,00:00:03.1561978,7140,0.05581055,-2.712393,38.57625,23.79639,-54.99756,176.2866,00:00:03.1561978,6592,-23.44043,-7.121426,46.19997,-167.6074,-4.152832,159.873,00:00:03.1561978,7360,-19.27696,-5.636865,43.33131,-154.248,3.779297,42.75879,00:00:03.1561978,8112
-25.42729,-7.378154,46.38973,-174.1772,-6.218262,176.9458,00:00:03.1692261,7256,-15.53766,-5.681514,47.82964,-121.3989,-29.46533,-14.01855,00:00:03.1692261,7648,-18.06029,-6.016377,48.28728,-128.1006,-10.10742,136.7578,00:00:03.1692261,7176,-17.971,-6.35124,47.0148,-132.0557,-12.76611,7.712402,00:00:03.1692261,7456,-17.72543,-5.949404,49.41466,-136.2744,-14.80957,68.77441,00:00:03.1692261,7152,0.04464844,-2.712393,38.55392,23.81836,-55.01953,176.2866,00:00:03.1692261,6608,-23.5967,-7.14375,46.17765,-167.7393,-3.295898,159.7852,00:00:03.1692261,7352,-19.32161,-5.636865,43.37596,-153.9185,4.592285,42.71484,00:00:03.1692261,8104
-25.50542,-7.433965,46.37856,-174.1333,-5.515137,176.6602,00:00:03.1801341,7244,-15.57114,-5.681514,47.9301,-121.377,-29.28955,-13.93066,00:00:03.1801341,7640,-18.17192,-5.960567,48.28728,-128.1226,-9.865723,136.9775,00:00:03.1801341,7164,-18.00448,-6.340078,47.08178,-132.0557,-12.52441,7.712402,00:00:03.1801341,7456,-17.82589,-5.949404,49.51512,-136.2305,-14.43604,68.92822,00:00:03.1801341,7156,0.04464844,-2.690068,38.5316,23.8623,-54.95361,176.2207,00:00:03.1801341,6620,-23.69716,-7.154912,46.26694,-167.7832,-2.614746,159.6753,00:00:03.1801341,7328,-19.3551,-5.648027,43.46525,-153.4351,5.405273,42.69287,00:00:03.1801341,8088
-25.56123,-7.433965,46.38973,-174.0894,-4.921875,176.4844,00:00:03.1911042,7224,-15.62695,-5.625703,48.10869,-121.333,-29.06982,-13.71094,00:00:03.1911042,7620,-18.01564,-6.284267,48.45472,-127.5293,-9.338379,136.582,00:00:03.1911042,7156,-18.03797,-6.284267,47.17107,-132.0557,-12.2168,7.77832,00:00:03.1911042,7452,-17.90402,-5.960567,49.59325,-136.1206,-14.17236,69.01611,00:00:03.1911042,7148,0.05581055,-2.678906,38.50928,23.90625,-54.84375,176.1548,00:00:03.1911042,6632,-23.77529,-7.110264,46.31159,-167.8491,-2.15332,159.7192,00:00:03.1911042,7308,-19.34394,-5.603379,43.5099,-153.1055,5.888672,42.78076,00:00:03.1911042,8076
-25.57239,-7.422803,46.40089,-174.0015,-4.416504,176.3086,00:00:03.2020748,7204,-15.60463,-5.614541,48.26496,-121.0913,-28.76221,-13.64502,00:00:03.2020748,7588,-17.971,-5.781972,48.68912,-127.6831,-9.733887,137.0654,00:00:03.2020748,7140,-18.04913,-6.228457,47.26037,-131.9458,-11.88721,7.888184,00:00:03.2020748,7440,-17.971,-5.904756,49.71603,-135.9448,-13.88672,69.21387,00:00:03.2020748,7124,0.100459,-2.611933,38.47579,24.03809,-54.51416,175.979,00:00:03.2020748,6648,-23.78646,-7.065615,46.34508,-167.8271,-1.625977,159.6313,00:00:03.2020748,7268,-19.29929,-5.625703,43.56571,-152.4683,6.745605,42.73682,00:00:03.2020748,8056
-25.53891,-7.411641,46.38973,-173.9575,-4.152832,176.1987,00:00:03.2130459,7200,-15.53766,-5.569892,48.35426,-120.9155,-28.6084,-13.64502,00:00:03.2130459,7564,-18.12727,-5.87127,48.59982,-127.4854,-9.250488,137.2632,00:00:03.2130459,7116,-18.01564,-6.161485,47.30502,-131.8579,-11.7334,7.932129,00:00:03.2130459,7436,-17.99332,-5.92708,49.78301,-135.7471,-13.64502,69.23584,00:00:03.2130459,7104,0.2790527,-2.422178,38.36417,24.3457,-53.32764,175.4956,00:00:03.2130459,6688,-23.70832,-6.920508,46.40089,-167.8271,-1.340332,159.6313,00:00:03.2130459,7240,-19.2658,-5.670352,43.62152,-151.7651,7.668457,42.80273,00:00:03.2130459,8036
-25.53891,-7.389317,46.40089,-173.9136,-3.735352,175.979,00:00:03.2240162,7200,-15.44836,-5.536407,48.47704,-120.6079,-28.30078,-13.60107,00:00:03.2240162,7528,-17.7924,-6.172647,48.74493,-126.8042,-8.986816,136.626,00:00:03.2240162,7116,-17.98216,-6.116836,47.38316,-131.6382,-11.40381,8.02002,00:00:03.2240162,7432,-17.99332,-5.971728,49.91695,-135.4614,-13.31543,69.23584,00:00:03.2240162,7080,0.4799707,-2.254746,38.25255,24.49951,-52.11914,175.166,00:00:03.2240162,6724,-23.67483,-6.808887,46.38973,-167.8491,-1.098633,159.6094,00:00:03.2240162,7228,-19.25464,-5.65919,43.63268,-151.3257,8.305664,42.95654,00:00:03.2240162,8024
-25.55007,-7.400478,46.43438,-173.8477,-3.317871,175.7373,00:00:03.2349870,7204,-15.37022,-5.536407,48.56634,-120.3223,-27.86133,-13.55713,00:00:03.2349870,7496,-17.87054,-5.715,48.89004,-127.0239,-9.272461,137.2632,00:00:03.2349870,7096,-17.971,-6.094512,47.46129,-131.4185,-11.03027,8.10791,00:00:03.2349870,7432,-17.99332,-6.005215,50.03974,-135.2637,-12.98584,69.25781,00:00:03.2349870,7056,0.6474023,-2.210098,38.16325,24.23584,-51.50391,175.4297,00:00:03.2349870,6760,-23.69716,-6.71959,46.28927,-167.8052,-0.5932617,159.5435,00:00:03.2349870,7208,-19.25464,-5.804297,43.64385,-150.5347,9.470215,42.95654,00:00:03.2349870,8024
-25.56123,-7.400478,46.47902,-173.8257,-3.054199,175.5615,00:00:03.2469551,7208,-15.3479,-5.547568,48.59982,-120.1245,-27.53174,-13.46924,00:00:03.2469551,7480,-18.08262,-5.848945,48.80074,-126.8481,-8.591309,137.5269,00:00:03.2469551,7092,-17.95984,-6.08335,47.52826,-131.2427,-10.81055,8.173828,00:00:03.2469551,7432,-18.01564,-6.061025,50.10671,-135.1538,-12.7002,69.23584,00:00:03.2469551,7044,0.6920508,-2.243584,38.1186,23.79639,-51.50391,175.979,00:00:03.2469551,6796,-23.61902,-6.686104,46.33392,-167.7393,-0.3295898,159.3677,00:00:03.2469551,7204,-19.29929,-5.837783,43.67733,-149.7437,10.5249,43.22021,00:00:03.2469551,8020
-25.67285,-7.433965,46.52367,-173.7598,-2.48291,175.2759,00:00:03.2569284,7216,-15.44836,-5.547568,48.6668,-120.0146,-26.96045,-13.0957,00:00:03.2569284,7460,-17.90402,-6.150322,48.95701,-126.2988,-8.173828,137.1313,00:00:03.2569284,7104,-18.01564,-6.08335,47.65104,-130.979,-10.41504,8.305664,00:00:03.2569284,7436,-18.1161,-6.150322,50.21833,-134.978,-12.17285,69.25781,00:00:03.2569284,7028,0.6585644,-2.310557,38.08512,23.42285,-51.74561,176.4844,00:00:03.2569284,6824,-23.65251,-6.674941,46.34508,-167.6953,-0.02197266,159.2578,00:00:03.2569284,7204,-19.36626,-5.87127,43.69966,-149.2163,11.25,43.41797,00:00:03.2569284,8020
-25.85145,-7.489775,46.62413,-173.6938,-1.669922,174.8584,00:00:03.2798673,7204,-15.5823,-5.536407,48.78958,-119.707,-26.30127,-12.67822,00:00:03.2798673,7420,-18.33935,-5.826621,49.09096,-126.3647,-7.536621,138.208,00:00:03.2798673,7072,-18.13843,-6.038701,47.91894,-130.5396,-9.931641,8.481445,00:00:03.2798673,7408,-18.40632,-6.172647,50.39692,-134.8682,-11.16211,69.67529,00:00:03.2798673,6972,0.4464844,-2.757041,37.99582,20.67627,-53.52539,-179.8462,00:00:03.2798673,6980,-23.61902,-6.976318,46.51251,-167.3218,0.5493164,158.4888,00:00:03.2798673,7232,-19.44439,-5.87127,43.86709,-147.5464,12.74414,44.05518,00:00:03.2798673,7992
-25.94074,-7.545586,46.66878,-173.6499,-1.230469,174.6606,00:00:03.2918366,7188,-15.66044,-5.458272,48.9012,-119.5972,-26.21338,-12.48047,00:00:03.2918366,7388,-18.2054,-6.206133,49.26955,-125.8154,-6.965332,137.8125,00:00:03.2918366,7060,-18.16075,-6.027539,48.00823,-130.4517,-9.84375,8.481445,00:00:03.2918366,7392,-18.48445,-6.150322,50.45274,-134.8462,-10.87646,69.80713,00:00:03.2918366,6944,0.312539,-3.158877,37.95117,18.10547,-54.62402,-176.3525,00:00:03.2918366,7092,-23.686,-7.110264,46.546,-167.168,0.9667969,158.1812,00:00:03.2918366,7252,-19.42207,-5.826621,43.97871,-146.7554,13.11768,44.38477,00:00:03.2918366,7968
-25.98539,-7.56791,46.6911,-173.6938,-0.9008789,174.5068,00:00:03.3028057,7164,-15.63811,-5.435947,49.03515,-119.3774,-26.30127,-12.56836,00:00:03.3028057,7352,-18.2054,-5.692676,49.49279,-126.1011,-7.404785,138.2959,00:00:03.3028057,7028,-18.14959,-6.038701,48.09753,-130.3638,-9.755859,8.393555,00:00:03.3038028,7360,-18.54026,-6.105674,50.54203,-134.9121,-10.56885,69.96094,00:00:03.3038028,6896,0.3348633,-3.259336,37.91769,17.29248,-54.68994,-175.2319,00:00:03.3038028,7152,-23.70832,-7.221885,46.55716,-167.0801,1.230469,157.9614,00:00:03.3038028,7264,-19.34394,-5.804297,44.03452,-146.3379,13.27148,44.49463,00:00:03.3038028,7952
-25.98539,-7.56791,46.70226,-173.7598,-0.7250977,174.4409,00:00:03.3137759,7156,-15.60463,-5.435947,49.10212,-119.2676,-26.41113,-12.65625,00:00:03.3137759,7328,-18.39516,-5.815459,49.39233,-126.0791,-6.899414,138.4937,00:00:03.3137759,6996,-18.10494,-6.049863,48.1645,-130.3418,-9.711914,8.283691,00:00:03.3137759,7332,-18.51794,-6.038701,50.62017,-135.0439,-10.43701,69.96094,00:00:03.3137759,6856,0.4353223,-3.292822,37.87304,16.67725,-54.27246,-174.2651,00:00:03.3137759,7228,-23.69716,-7.344668,46.59064,-167.0581,1.472168,157.6758,00:00:03.3137759,7284,-19.22115,-5.793135,44.12382,-145.8105,13.46924,44.56055,00:00:03.3137759,7932
-25.94074,-7.556748,46.73575,-173.9136,-0.5273438,174.375,00:00:03.3227541,7148,-15.57114,-5.435947,49.21374,-119.1577,-26.65283,-12.81006,00:00:03.3227541,7300,-18.13843,-6.161485,49.48163,-125.8154,-6.679688,137.8345,00:00:03.3227541,6980,-18.08262,-6.072187,48.19799,-130.3638,-9.689941,8.173828,00:00:03.3227541,7316,-18.49562,-6.038701,50.65365,-135.1758,-10.37109,69.89502,00:00:03.3227541,6828,0.5692676,-3.259336,37.83955,16.6333,-53.59131,-174.1113,00:00:03.3227541,7280,-23.70832,-7.322343,46.61297,-167.168,1.625977,157.6538,00:00:03.3227541,7296,-19.16534,-5.781972,44.16846,-145.5908,13.60107,44.67041,00:00:03.3227541,7920
-25.92958,-7.545586,46.74691,-174.0454,-0.3735352,174.3091,00:00:03.3347205,7144,-15.52649,-5.469434,49.29188,-119.0698,-26.82861,-12.98584,00:00:03.3347205,7284,-18.07146,-6.08335,49.60441,-126.0132,-6.833496,137.7466,00:00:03.3347205,6948,-18.03797,-6.094512,48.24264,-130.5176,-9.689941,8.063965,00:00:03.3347205,7300,-18.46213,-5.982891,50.70947,-135.5493,-10.37109,69.80713,00:00:03.3347205,6800,0.814834,-3.147715,37.78374,16.58936,-52.4707,-174.0894,00:00:03.3347205,7356,-23.77529,-7.333506,46.63529,-167.3877,2.021484,157.6318,00:00:03.3347205,7304,-19.07605,-5.781972,44.21312,-145.481,13.86475,44.69238,00:00:03.3347205,7908
-25.89609,-7.523262,46.7804,-174.2871,-0.2197266,174.2871,00:00:03.3446942,7148,-15.47068,-5.536407,49.4035,-119.0259,-27.11426,-13.24951,00:00:03.3446942,7272,-18.25005,-6.016377,49.5486,-126.4307,-6.679688,137.9443,00:00:03.3446942,6912,-18.00448,-6.105674,48.26496,-130.6494,-9.733887,7.976074,00:00:03.3446942,7292,-18.4398,-5.960567,50.74295,-135.8569,-10.39307,69.69727,00:00:03.3446942,6784,0.8818067,-3.091904,37.72793,16.61133,-51.92139,-174.1772,00:00:03.3446942,7396,-23.75297,-7.311182,46.71343,-167.6074,2.087402,157.6538,00:00:03.3446942,7304,-19.04256,-5.804297,44.23544,-145.459,14.12842,44.67041,00:00:03.3446942,7904
-25.88493,-7.500937,46.81388,-174.5508,-0.04394531,174.2212,00:00:03.3556650,7160,-15.4372,-5.581055,49.51512,-119.1138,-27.42188,-13.42529,00:00:03.3556650,7268,-18.12727,-6.306592,49.58209,-126.5405,-6.481934,137.3511,00:00:03.3556650,6896,-17.99332,-6.105674,48.32077,-130.9351,-9.755859,7.844238,00:00:03.3556650,7280,-18.42864,-5.938242,50.77644,-136.3403,-10.43701,69.49951,00:00:03.3556650,6768,1.015752,-2.991445,37.66096,16.61133,-50.97656,-174.2651,00:00:03.3556650,7452,-23.77529,-7.244209,46.81388,-167.937,2.263184,157.7197,00:00:03.3556650,7304,-19.07605,-5.815459,44.26893,-145.481,14.5459,44.71436,00:00:03.3556650,7900
-25.89609,-7.534424,46.82505,-174.6606,0.08789063,174.1113,00:00:03.3676326,7164,-15.40371,-5.603379,49.59325,-119.2236,-27.61963,-13.53516,00:00:03.3676326,7264,-18.1161,-6.273106,49.68255,-126.9141,-6.591797,137.1753,00:00:03.3676326,6868,-18.00448,-6.105674,48.3431,-131.1548,-9.799805,7.800293,00:00:03.3676326,7272,-18.46213,-5.904756,50.80992,-136.7578,-10.43701,69.43359,00:00:03.3676326,6756,1.093887,-2.913311,37.60514,16.67725,-50.31738,-174.4629,00:00:03.3676326,7496,-23.85343,-7.177236,46.91434,-168.2446,2.526855,157.8955,00:00:03.3676326,7292,-19.12069,-5.793135,44.28009,-145.6128,14.89746,44.78027,00:00:03.3676326,7892
-25.9519,-7.523262,46.81388,-174.8364,0.3295898,174.1113,00:00:03.3776059,7176,-15.37022,-5.603379,49.70487,-119.3774,-27.8833,-13.68896,00:00:03.3776059,7264,-18.28354,-6.172647,49.64906,-127.5513,-6.635742,137.1753,00:00:03.3776059,6840,-18.02681,-6.08335,48.38774,-131.5503,-9.887695,7.668457,00:00:03.3776059,7264,-18.47329,-5.848945,50.86573,-137.417,-10.54688,69.21387,00:00:03.3776059,6740,1.082725,-2.890986,37.59399,16.65527,-50.1416,-174.4849,00:00:03.3776059,7516,-23.88691,-7.166074,46.94783,-168.3325,2.636719,157.9175,00:00:03.3776059,7276,-19.14302,-5.793135,44.29125,-145.6567,15.09521,44.78027,00:00:03.3776059,7888
-25.9519,-7.556748,46.7804,-174.8804,0.4174805,173.9795,00:00:03.3885764,7184,-15.33674,-5.55873,49.78301,-119.4653,-28.10303,-13.77686,00:00:03.3885764,7256,-18.18308,-6.462862,49.73836,-127.9028,-6.635742,136.3403,00:00:03.3885764,6828,-18.06029,-6.08335,48.43239,-131.8799,-9.865723,7.558594,00:00:03.3885764,7248,-18.49562,-5.837783,50.9327,-137.9443,-10.59082,68.92822,00:00:03.3885764,6716,1.071563,-2.868662,37.59399,16.74316,-50.05371,-174.5508,00:00:03.3885764,7544,-23.94272,-7.076777,46.98132,-168.4644,2.702637,158.0273,00:00:03.3885764,7264,-19.1765,-5.737324,44.31358,-145.7227,15.20508,44.78027,00:00:03.3885764,7868
-25.9519,-7.56791,46.76924,-174.8804,0.4833984,173.9355,00:00:03.4005457,7188,-15.30325,-5.536407,49.82766,-119.4653,-28.19092,-13.86475,00:00:03.4005457,7252,-18.06029,-6.005215,49.92812,-128.5181,-7.580566,136.3403,00:00:03.4005457,6828,-18.06029,-6.072187,48.46588,-132.0776,-9.887695,7.426758,00:00:03.4005457,7228,-18.49562,-5.793135,51.022,-138.3838,-10.74463,68.7085,00:00:03.4005457,6688,1.0604,-2.879824,37.61631,16.69922,-50.1416,-174.4629,00:00:03.4005457,7560,-23.98737,-7.009805,46.97016,-168.5083,2.790527,158.1152,00:00:03.4005457,7248,-19.16534,-5.703838,44.32474,-145.7886,15.20508,44.7583,00:00:03.4005457,7844
-25.92958,-7.556748,46.76924,-174.8804,0.4394531,173.9355,00:00:03.4115152,7184,-15.24744,-5.514082,49.87231,-119.4434,-28.32275,-13.95264,00:00:03.4115152,7236,-18.31702,-5.904756,49.83882,-128.8696,-7.514648,136.626,00:00:03.4115152,6800,-18.03797,-6.072187,48.47704,-132.1436,-9.887695,7.36084,00:00:03.4115152,7216,-18.46213,-5.793135,51.04433,-138.5156,-10.83252,68.55469,00:00:03.4115152,6668,1.049238,-2.890986,37.61631,16.67725,-50.18555,-174.397,00:00:03.4115152,7572,-23.98737,-6.976318,46.95899,-168.5083,2.790527,158.1592,00:00:03.4115152,7236,-19.14302,-5.681514,44.32474,-145.8325,15.11719,44.71436,00:00:03.4115152,7824
-25.88493,-7.56791,46.7804,-174.8804,0.3515625,173.9136,00:00:03.4224856,7176,-15.21396,-5.50292,49.88346,-119.3774,-28.38867,-14.01855,00:00:03.4224856,7224,-18.06029,-6.13916,49.91695,-128.6279,-7.756348,136.0327,00:00:03.4224856,6800,-18.00448,-6.072187,48.47704,-132.2095,-9.909668,7.272949,00:00:03.4224856,7196,-18.41748,-5.815459,51.1113,-138.6255,-10.94238,68.33496,00:00:03.4224856,6640,1.0604,-2.902148,37.61631,16.61133,-50.18555,-174.2871,00:00:03.4224856,7580,-23.97621,-6.953994,46.95899,-168.5083,2.768555,158.1812,00:00:03.4224856,7220,-19.10953,-5.65919,44.32474,-145.8765,15.00732,44.60449,00:00:03.4224856,7800
-25.85145,-7.56791,46.79156,-174.8584,0.2856445,173.8916,00:00:03.4344615,7168,-15.20279,-5.50292,49.88346,-119.3335,-28.43262,-14.04053,00:00:03.4344615,7212,-18.01564,-6.027539,50.00625,-128.7158,-8.041992,136.0986,00:00:03.4344615,6788,-17.971,-6.072187,48.4882,-132.2314,-9.931641,7.250977,00:00:03.4344615,7188,-18.37283,-5.804297,51.14478,-138.6914,-11.07422,68.26904,00:00:03.4344615,6616,1.071563,-2.913311,37.60514,16.54541,-50.18555,-174.1772,00:00:03.4344615,7592,-23.97621,-6.942832,46.94783,-168.5083,2.746582,158.1812,00:00:03.4344615,7204,-19.09837,-5.65919,44.32474,-145.9204,14.89746,44.53857,00:00:03.4344615,7776
-25.82912,-7.556748,46.82505,-174.8584,0.2197266,173.9136,00:00:03.4444273,7156,-15.19163,-5.50292,49.87231,-119.2676,-28.45459,-14.04053,00:00:03.4444273,7204,-18.14959,-5.949404,49.93928,-128.7817,-7.976074,136.4063,00:00:03.4444273,6772,-17.93751,-6.072187,48.47704,-132.2534,-9.997559,7.207031,00:00:03.4444273,7176,-18.35051,-5.804297,51.14478,-138.6694,-11.11816,68.24707,00:00:03.4444273,6604,1.071563,-2.924473,37.60514,16.47949,-50.18555,-174.1113,00:00:03.4444273,7596,-23.97621,-6.942832,46.94783,-168.5083,2.746582,158.1812,00:00:03.4444273,7196,-19.08721,-5.65919,44.32474,-145.9424,14.85352,44.47266,00:00:03.4444273,7764
-25.82912,-7.556748,46.83621,-174.8804,0.1757813,173.8916,00:00:03.4553982,7140,-15.20279,-5.514082,49.87231,-119.2236,-28.43262,-13.99658,00:00:03.4553982,7192,-18.12727,-6.150322,49.91695,-128.5181,-7.756348,136.3184,00:00:03.4553982,6764,-17.91519,-6.061025,48.47704,-132.2534,-10.0415,7.185059,00:00:03.4553982,7168,-18.33935,-5.815459,51.14478,-138.6475,-11.14014,68.24707,00:00:03.4553982,6588,1.082725,-2.935635,37.59399,16.43555,-50.16357,-174.0234,00:00:03.4553982,7604,-23.97621,-6.953994,46.94783,-168.5303,2.746582,158.1592,00:00:03.4553982,7188,-19.08721,-5.670352,44.32474,-146.0083,14.72168,44.36279,00:00:03.4553982,7748
-25.84028,-7.56791,46.84737,-174.8804,0.1538086,173.8696,00:00:03.4673765,7132,-15.21396,-5.525244,49.86114,-119.1797,-28.41064,-13.93066,00:00:03.4673765,7188,-18.14959,-6.13916,49.95044,-128.4521,-7.734375,136.4502,00:00:03.4673765,6744,-17.90402,-6.049863,48.4882,-132.2754,-10.08545,7.185059,00:00:03.4673765,7160,-18.35051,-5.815459,51.14478,-138.6255,-11.14014,68.29102,00:00:03.4673765,6576,1.071563,-2.946797,37.58282,16.36963,-50.16357,-173.9795,00:00:03.4683635,7612,-23.97621,-6.965157,46.94783,-168.5303,2.746582,158.1152,00:00:03.4683635,7180,-19.12069,-5.715,44.32474,-146.1621,14.45801,44.07715,00:00:03.4683635,7740
-25.86261,-7.56791,46.8697,-174.9023,0.1538086,173.8696,00:00:03.4773403,7116,-15.23628,-5.525244,49.86114,-119.1577,-28.38867,-13.88672,00:00:03.4773403,7180,-18.17192,-6.127998,49.93928,-128.4521,-7.69043,136.5161,00:00:03.4773403,6732,-17.90402,-6.049863,48.4882,-132.2754,-10.12939,7.185059,00:00:03.4773403,7156,-18.36167,-5.815459,51.13363,-138.6035,-11.11816,68.33496,00:00:03.4773403,6572,1.071563,-2.946797,37.58282,16.34766,-50.16357,-173.9355,00:00:03.4773403,7616,-23.98737,-6.976318,46.94783,-168.5303,2.724609,158.0933,00:00:03.4773403,7172,-19.15418,-5.770811,44.3359,-146.272,14.19434,43.81348,00:00:03.4773403,7740
-25.89609,-7.579072,46.88086,-174.9243,0.1318359,173.8477,00:00:03.4893077,7100,-15.28093,-5.536407,49.86114,-119.1357,-28.34473,-13.77686,00:00:03.4893077,7172,-18.19424,-6.194971,49.93928,-128.2983,-7.558594,136.582,00:00:03.4893077,6716,-17.91519,-6.027539,48.49937,-132.2974,-10.19531,7.185059,00:00:03.4893077,7152,-18.37283,-5.815459,51.12246,-138.5815,-11.07422,68.37891,00:00:03.4893077,6564,1.049238,-2.957959,37.58282,16.30371,-50.20752,-173.9136,00:00:03.4893077,7624,-23.99854,-7.009805,46.94783,-168.5303,2.680664,158.0054,00:00:03.4893077,7168,-19.22115,-5.826621,44.35822,-146.3818,13.84277,43.48389,00:00:03.4893077,7744
-25.94074,-7.579072,46.90318,-174.9463,0.1318359,173.8257,00:00:03.5012750,7088,-15.30325,-5.536407,49.86114,-119.1138,-28.32275,-13.71094,00:00:03.5012750,7164,-18.17192,-6.116836,49.99509,-128.2544,-7.69043,136.7139,00:00:03.5012750,6708,-17.91519,-6.016377,48.52169,-132.3193,-10.30518,7.163086,00:00:03.5012750,7144,-18.38399,-5.815459,51.12246,-138.5596,-11.05225,68.40088,00:00:03.5012750,6556,1.038076,-2.957959,37.58282,16.25977,-50.22949,-173.8696,00:00:03.5012750,7632,-24.03202,-7.065615,46.95899,-168.5303,2.548828,157.8296,00:00:03.5012750,7164,-19.20999,-5.826621,44.36938,-146.4478,13.55713,43.37402,00:00:03.5012750,7744
