x1,y1,z1,a1,e1,r1,time1,quality1,x2,y2,z2,a2,e2,r2,time2,quality2,x3,y3,z3,a3,e3,r3,time3,quality3,x4,y4,z4,a4,e4,r4,time4,quality4,x5,y5,z5,a5,e5,r5,time5,quality5,x6,y6,z6,a6,e6,r6,time6,quality6,x7,y7,z7,a7,e7,r7,time7,quality7,x8,y8,z8,a8,e8,r8,time8,quality8
2.723555,5.179219,14.77863,15.49072,66.02783,53.89893,00:00:00.1804879,2152,3.661172,1.718965,11.67557,-67.52197,6.262207,135.3955,00:00:00.1804879,2792,-0.3348633,5.547568,14.26518,46.62598,73.23486,6.789551,00:00:00.1804879,1864,0.6920508,1.495723,11.1956,-63.50098,-13.97461,-169.585,00:00:00.1804879,2412,-2.556123,5.391299,15.35906,84.00146,80.17822,-6.877441,00:00:00.1804879,1760,-1.964531,2.143125,11.94346,-72.1582,5.888672,147.7441,00:00:00.1804879,2020,-5.268516,4.096494,16.15157,-167.0801,77.73926,-166.5527,00:00:00.1804879,1748,-5.067597,2.27707,13.04851,-66.09375,28.34473,173.8037,00:00:00.1804879,1532
2.734717,5.179219,14.77863,15.46875,66.02783,53.89893,00:00:00.1914579,2152,3.661172,1.707803,11.67557,-67.54395,6.28418,135.4175,00:00:00.1914579,2792,-0.3348633,5.547568,14.26518,46.604,73.23486,6.767578,00:00:00.1914579,1864,0.6920508,1.495723,11.1956,-63.50098,-13.99658,-169.6069,00:00:00.1914579,2412,-2.556123,5.391299,15.35906,83.97949,80.17822,-6.877441,00:00:00.1914579,1760,-1.964531,2.143125,11.94346,-72.1582,5.888672,147.7441,00:00:00.1914579,2020,-5.268516,4.096494,16.15157,-166.9043,77.73926,-166.355,00:00:00.1914579,1748,-5.067597,2.27707,13.04851,-66.11572,28.32275,173.7817,00:00:00.1914579,1532
2.734717,5.179219,14.77863,15.44678,66.02783,53.9209,00:00:00.2034257,2152,3.661172,1.707803,11.67557,-67.54395,6.28418,135.4395,00:00:00.2034257,2792,-0.3348633,5.547568,14.26518,46.58203,73.23486,6.767578,00:00:00.2034257,1864,0.6920508,1.495723,11.1956,-63.52295,-13.99658,-169.6289,00:00:00.2034257,2412,-2.556123,5.391299,15.35906,83.95752,80.2002,-6.899414,00:00:00.2034257,1760,-1.964531,2.143125,11.93229,-72.1582,5.888672,147.7222,00:00:00.2034257,2020,-5.268516,4.096494,16.15157,-166.6626,77.76123,-166.0034,00:00:00.2034257,1748,-5.067597,2.27707,13.04851,-66.1377,28.27881,173.7817,00:00:00.2034257,1532
2.734717,5.179219,14.76747,15.40283,66.00586,53.94287,00:00:00.2133988,2152,3.661172,1.707803,11.67557,-67.56592,6.28418,135.4834,00:00:00.2133988,2792,-0.3348633,5.547568,14.26518,46.53809,73.23486,6.745605,00:00:00.2133988,1864,0.6920508,1.495723,11.1956,-63.52295,-13.97461,-169.6509,00:00:00.2133988,2412,-2.556123,5.391299,15.35906,83.93555,80.2002,-6.899414,00:00:00.2133988,1760,-1.964531,2.143125,11.93229,-72.1582,5.888672,147.7222,00:00:00.2143962,2016,-5.268516,4.096494,16.15157,-166.5088,77.76123,-165.7617,00:00:00.2143962,1748,-5.067597,2.27707,13.04851,-66.15967,28.25684,173.7598,00:00:00.2143962,1532
2.734717,5.179219,14.76747,15.35889,66.00586,53.98682,00:00:00.2253680,2152,3.661172,1.707803,11.6644,-67.58789,6.262207,135.5273,00:00:00.2253680,2792,-0.3348633,5.547568,14.26518,46.49414,73.23486,6.745605,00:00:00.2263757,1864,0.6920508,1.495723,11.1956,-63.54492,-13.97461,-169.7168,00:00:00.2263757,2412,-2.556123,5.391299,15.35906,83.8916,80.24414,-6.855469,00:00:00.2263757,1760,-1.964531,2.143125,11.93229,-72.20215,5.888672,147.7222,00:00:00.2263757,2016,-5.268516,4.096494,16.15157,-166.311,77.76123,-165.3882,00:00:00.2263757,1748,-5.067597,2.27707,13.03734,-66.22559,28.21289,173.7378,00:00:00.2263757,1532
2.734717,5.179219,14.76747,15.33691,66.00586,54.05273,00:00:00.2363384,2152,3.661172,1.707803,11.6644,-67.60986,6.262207,135.5493,00:00:00.2363384,2792,-0.3348633,5.547568,14.26518,46.4502,73.23486,6.745605,00:00:00.2363384,1864,0.6920508,1.495723,11.1956,-63.56689,-13.95264,-169.8486,00:00:00.2363384,2412,-2.556123,5.391299,15.35906,83.86963,80.28809,-6.745605,00:00:00.2363384,1760,-1.964531,2.143125,11.93229,-72.24609,5.910645,147.7002,00:00:00.2363384,2016,-5.268516,4.096494,16.14041,-166.2451,77.73926,-165.1465,00:00:00.2363384,1748,-5.067597,2.27707,13.03734,-66.33545,28.19092,173.7158,00:00:00.2363384,1532
2.734717,5.168056,14.76747,15.29297,66.02783,54.22852,00:00:00.2473088,2152,3.661172,1.707803,11.6644,-67.63184,6.262207,135.6152,00:00:00.2483071,2792,-0.3348633,5.547568,14.26518,46.34033,73.25684,6.767578,00:00:00.2483071,1864,0.6920508,1.495723,11.18443,-63.65479,-13.93066,-170.1123,00:00:00.2483071,2412,-2.556123,5.391299,15.3479,83.86963,80.33203,-6.61377,00:00:00.2483071,1760,-1.964531,2.143125,11.93229,-72.29004,5.910645,147.7002,00:00:00.2483071,2016,-5.268516,4.096494,16.14041,-166.311,77.73926,-165.0586,00:00:00.2483071,1748,-5.067597,2.27707,13.03734,-66.44531,28.14697,173.6719,00:00:00.2483071,1532
2.734717,5.168056,14.75631,15.29297,66.02783,54.47021,00:00:00.2592774,2152,3.661172,1.707803,11.65324,-67.67578,6.240234,135.6812,00:00:00.2592774,2792,-0.3237012,5.536407,14.25401,46.23047,73.25684,6.855469,00:00:00.2592774,1864,0.7032129,1.484561,11.18443,-63.78662,-13.86475,-170.4419,00:00:00.2592774,2416,-2.544961,5.391299,15.3479,83.93555,80.37598,-6.328125,00:00:00.2592774,1760,-1.964531,2.143125,11.92113,-72.37793,5.932617,147.6782,00:00:00.2592774,2016,-5.268516,4.096494,16.14041,-166.4648,77.69531,-165.0146,00:00:00.2592774,1752,-5.067597,2.27707,13.03734,-66.5332,28.125,173.6499,00:00:00.2592774,1536
2.745879,5.168056,14.75631,15.35889,66.0498,54.71191,00:00:00.2702482,2156,3.661172,1.707803,11.65324,-67.71973,6.240234,135.791,00:00:00.2702482,2796,-0.3237012,5.536407,14.25401,46.12061,73.27881,7.009277,00:00:00.2702482,1868,0.7032129,1.484561,11.17327,-63.89648,-13.8208,-170.7495,00:00:00.2702482,2416,-2.544961,5.391299,15.3479,84.04541,80.41992,-5.998535,00:00:00.2702482,1760,-1.964531,2.143125,11.92113,-72.50977,5.976563,147.6782,00:00:00.2702482,2020,-5.257354,4.096494,16.14041,-166.7065,77.65137,-165.0806,00:00:00.2702482,1752,-5.067597,2.27707,13.02618,-66.66504,28.10303,173.6279,00:00:00.2702482,1536
2.745879,5.168056,14.74515,15.40283,66.0498,54.8877,00:00:00.2812554,2156,3.661172,1.696641,11.65324,-67.7417,6.218262,135.835,00:00:00.2812554,2796,-0.312539,5.536407,14.24285,46.09863,73.27881,7.119141,00:00:00.2812554,1868,0.7032129,1.484561,11.17327,-63.98438,-13.79883,-170.9033,00:00:00.2812554,2416,-2.544961,5.391299,15.33674,84.1333,80.44189,-5.800781,00:00:00.2812554,1764,-1.964531,2.143125,11.92113,-72.59766,5.998535,147.6782,00:00:00.2812554,2020,-5.257354,4.096494,16.14041,-166.8823,77.60742,-165.1465,00:00:00.2812554,1752,-5.067597,2.27707,13.02618,-66.7749,28.10303,173.606,00:00:00.2812554,1536
2.745879,5.168056,14.74515,15.46875,66.0498,55.10742,00:00:00.2921890,2156,3.661172,1.696641,11.64208,-67.78564,6.218262,135.9229,00:00:00.2921890,2796,-0.312539,5.536407,14.24285,46.07666,73.27881,7.316895,00:00:00.2921890,1868,0.714375,1.484561,11.17327,-64.07227,-13.73291,-171.145,00:00:00.2921890,2416,-2.533799,5.391299,15.33674,84.26514,80.44189,-5.471191,00:00:00.2931857,1764,-1.953369,2.143125,11.90997,-72.70752,6.04248,147.7002,00:00:00.2931857,2020,-5.257354,4.096494,16.12925,-167.1899,77.56348,-165.2563,00:00:00.2931857,1748,-5.067597,2.27707,13.02618,-66.84082,28.08105,173.606,00:00:00.2931857,1536
2.745879,5.168056,14.74515,15.5127,66.0498,55.21729,00:00:00.3031615,2156,3.661172,1.696641,11.64208,-67.80762,6.218262,135.9888,00:00:00.3031615,2796,-0.312539,5.536407,14.24285,46.09863,73.27881,7.44873,00:00:00.3031615,1868,0.714375,1.484561,11.17327,-64.13818,-13.68896,-171.3867,00:00:00.3031615,2416,-2.533799,5.391299,15.33674,84.41895,80.44189,-5.185547,00:00:00.3031615,1764,-1.953369,2.143125,11.90997,-72.81738,6.064453,147.7002,00:00:00.3031615,2020,-5.257354,4.096494,16.12925,-167.4536,77.51953,-165.3442,00:00:00.3031615,1748,-5.067597,2.27707,13.02618,-66.95068,28.08105,173.584,00:00:00.3031615,1536
2.745879,5.168056,14.74515,15.57861,66.0498,55.37109,00:00:00.3131644,2156,3.661172,1.696641,11.64208,-67.82959,6.218262,136.0767,00:00:00.3131644,2796,-0.312539,5.536407,14.24285,46.12061,73.27881,7.624512,00:00:00.3131644,1868,0.714375,1.484561,11.17327,-64.2041,-13.64502,-171.5405,00:00:00.3131644,2416,-2.533799,5.391299,15.33674,84.50684,80.46387,-5.009766,00:00:00.3131644,1760,-1.953369,2.143125,11.90997,-72.8833,6.086426,147.7222,00:00:00.3131644,2020,-5.257354,4.096494,16.14041,-167.5854,77.47559,-165.3662,00:00:00.3131644,1748,-5.067597,2.27707,13.02618,-66.99463,28.08105,173.584,00:00:00.3131644,1536
2.745879,5.168056,14.74515,15.62256,66.02783,55.5249,00:00:00.3260985,2156,3.661172,1.696641,11.64208,-67.85156,6.218262,136.1646,00:00:00.3260985,2796,-0.312539,5.536407,14.24285,46.16455,73.25684,7.800293,00:00:00.3260985,1868,0.714375,1.484561,11.17327,-64.29199,-13.5791,-171.8262,00:00:00.3260985,2416,-2.533799,5.391299,15.33674,84.63867,80.46387,-4.768066,00:00:00.3260985,1760,-1.953369,2.143125,11.90997,-72.97119,6.108398,147.7222,00:00:00.3260985,2020,-5.257354,4.096494,16.14041,-167.7173,77.45361,-165.3442,00:00:00.3260985,1748,-5.067597,2.27707,13.02618,-67.08252,28.05908,173.562,00:00:00.3260985,1536
2.745879,5.168056,14.74515,15.64453,66.00586,55.63477,00:00:00.3370848,2156,3.661172,1.707803,11.64208,-67.87354,6.218262,136.2305,00:00:00.3370848,2796,-0.312539,5.536407,14.24285,46.18652,73.25684,7.954102,00:00:00.3370848,1868,0.7032129,1.484561,11.17327,-64.37988,-13.51318,-172.1558,00:00:00.3370848,2412,-2.533799,5.391299,15.33674,84.77051,80.46387,-4.504395,00:00:00.3370848,1760,-1.953369,2.143125,11.90997,-73.03711,6.130371,147.7441,00:00:00.3370848,2020,-5.257354,4.096494,16.14041,-167.7612,77.43164,-165.2124,00:00:00.3370848,1748,-5.067597,2.27707,13.02618,-67.17041,28.05908,173.54,00:00:00.3370848,1536
2.745879,5.168056,14.74515,15.6665,66.00586,55.72266,00:00:00.3480438,2156,3.661172,1.707803,11.64208,-67.89551,6.218262,136.2964,00:00:00.3480438,2796,-0.312539,5.536407,14.24285,46.18652,73.25684,8.041992,00:00:00.3480438,1868,0.7032129,1.484561,11.17327,-64.4458,-13.44727,-172.3975,00:00:00.3480438,2412,-2.533799,5.391299,15.33674,84.8584,80.48584,-4.350586,00:00:00.3480438,1760,-1.953369,2.143125,11.90997,-73.08105,6.152344,147.7441,00:00:00.3480438,2020,-5.257354,4.096494,16.14041,-167.7393,77.40967,-165.0806,00:00:00.3480438,1748,-5.067597,2.27707,13.02618,-67.2583,28.05908,173.4961,00:00:00.3480438,1540
2.734717,5.168056,14.74515,15.68848,66.00586,55.83252,00:00:00.3600081,2156,3.661172,1.707803,11.64208,-67.91748,6.218262,136.3843,00:00:00.3600081,2796,-0.312539,5.536407,14.24285,46.18652,73.27881,8.173828,00:00:00.3600081,1868,0.714375,1.484561,11.17327,-64.55566,-13.35938,-172.8149,00:00:00.3600081,2412,-2.533799,5.391299,15.33674,84.96826,80.50781,-4.086914,00:00:00.3600081,1764,-1.953369,2.143125,11.90997,-73.16895,6.174316,147.7661,00:00:00.3600081,2020,-5.257354,4.096494,16.14041,-167.6953,77.3877,-164.8608,00:00:00.3600081,1748,-5.067597,2.27707,13.02618,-67.39014,28.05908,173.4302,00:00:00.3600081,1540
2.734717,5.168056,14.74515,15.71045,65.98389,55.98633,00:00:00.3709784,2156,3.661172,1.707803,11.64208,-67.96143,6.196289,136.4722,00:00:00.3709784,2796,-0.312539,5.536407,14.24285,46.14258,73.27881,8.305664,00:00:00.3709784,1868,0.714375,1.484561,11.17327,-64.6875,-13.24951,-173.2544,00:00:00.3709784,2412,-2.533799,5.391299,15.33674,85.07813,80.52979,-3.845215,00:00:00.3709784,1764,-1.953369,2.143125,11.90997,-73.25684,6.196289,147.7661,00:00:00.3709784,2020,-5.257354,4.096494,16.14041,-167.6294,77.36572,-164.6191,00:00:00.3709784,1748,-5.067597,2.27707,13.02618,-67.5,28.03711,173.3862,00:00:00.3709784,1540
2.734717,5.168056,14.74515,15.71045,65.98389,56.09619,00:00:00.3819487,2156,3.661172,1.707803,11.64208,-68.00537,6.196289,136.5381,00:00:00.3819487,2796,-0.312539,5.536407,14.24285,46.09863,73.27881,8.371582,00:00:00.3819487,1868,0.714375,1.484561,11.17327,-64.77539,-13.16162,-173.562,00:00:00.3819487,2412,-2.533799,5.391299,15.33674,85.14404,80.57373,-3.691406,00:00:00.3819487,1764,-1.953369,2.143125,11.90997,-73.38867,6.218262,147.7661,00:00:00.3819487,2020,-5.257354,4.096494,16.14041,-167.6074,77.32178,-164.3774,00:00:00.3819487,1748,-5.067597,2.27707,13.02618,-67.67578,28.03711,173.2983,00:00:00.3819487,1540
2.734717,5.168056,14.74515,15.75439,65.98389,56.29395,00:00:00.3939171,2156,3.661172,1.707803,11.64208,-68.07129,6.196289,136.626,00:00:00.3939171,2792,-0.301377,5.536407,14.24285,46.05469,73.27881,8.481445,00:00:00.3939171,1868,0.714375,1.484561,11.16211,-64.90723,-13.07373,-174.0454,00:00:00.3939171,2408,-2.533799,5.391299,15.33674,85.20996,80.61768,-3.449707,00:00:00.3939171,1764,-1.953369,2.143125,11.90997,-73.47656,6.240234,147.7661,00:00:00.3939171,2020,-5.257354,4.096494,16.14041,-167.5854,77.32178,-164.2456,00:00:00.3939171,1744,-5.067597,2.27707,13.02618,-67.89551,28.01514,173.1885,00:00:00.3939171,1540
2.745879,5.168056,14.74515,15.77637,65.98389,56.46973,00:00:00.4058856,2156,3.661172,1.707803,11.64208,-68.13721,6.218262,136.7358,00:00:00.4058856,2792,-0.301377,5.536407,14.23169,45.98877,73.30078,8.591309,00:00:00.4058856,1868,0.714375,1.484561,11.16211,-65.06104,-12.94189,-174.5508,00:00:00.4058856,2408,-2.533799,5.391299,15.33674,85.27588,80.66162,-3.22998,00:00:00.4058856,1764,-1.953369,2.143125,11.90997,-73.67432,6.28418,147.7881,00:00:00.4058856,2020,-5.257354,4.096494,16.14041,-167.6074,77.27783,-164.0039,00:00:00.4058856,1744,-5.067597,2.27707,13.02618,-68.13721,27.99316,173.1006,00:00:00.4068831,1536
